timestamp,open,high,low,close,volume,market_cap
2025-09-13,242.18,244.14,235.73,242.38,3305661.265,619060305.81
2025-09-14,242.38,249.6,239.23,239.76,4165171.128,917319586.91
2025-09-15,239.75,244.0,230.15,234.31,4733589.619,991949828.63
2025-09-16,234.32,240.95,231.26,236.96,3181627.06,756099212.87
2025-09-17,236.96,246.62,232.23,244.84,4771529.493,933117598.43
2025-09-18,244.84,253.51,242.58,247.5,3916890.908,847120014.54
2025-09-19,247.5,248.57,235.12,238.53,3384985.698,668655995.65
2025-09-20,238.53,241.22,236.91,239.48,1550489.215,227941412.84
2025-09-21,239.48,241.82,235.32,236.16,1392437.976,223420340.13
2025-09-22,236.16,236.96,214.5,220.38,5836593.703,1104538001.76
2025-09-23,220.39,221.71,212.34,213.3,3448908.468,641920309.38
2025-09-24,213.29,216.45,204.81,211.6,4427457.526,707174197.99
2025-09-25,211.61,212.44,191.32,192.74,6761257.291,1258057453.41
2025-09-26,192.73,205.52,190.8,205.17,5623202.874,1152322661.03
2025-09-27,205.16,205.43,199.88,203.46,2104933.415,269531462.08
2025-09-28,203.47,211.0,198.0,210.83,2194260.074,363438511.76
2025-09-29,210.83,214.74,204.58,212.75,3213098.851,557218254.67
2025-09-30,212.74,213.67,204.29,208.68,3264781.485,593396182.76
2025-10-01,208.68,222.77,206.31,222.04,4050260.921,689744316.4
2025-10-02,222.04,234.99,219.52,234.74,4590696.388,807464838.24
2025-10-03,234.74,237.0,227.13,232.84,4216611.614,784410417.33
2025-10-04,232.84,234.05,224.07,227.86,1841410.605,309564579.94
2025-10-05,227.86,237.22,226.45,228.56,3099633.526,482846664.91
2025-10-06,228.56,237.79,227.55,232.35,2981928.375,613221042.5
2025-10-07,232.35,235.21,219.7,219.97,4401045.757,687144532.75
2025-10-08,219.98,229.72,217.3,229.02,3103760.645,556933918.25
2025-10-09,229.03,229.69,216.53,220.93,3272953.431,601585802.94
2025-10-10,220.93,224.46,168.79,188.43,9622835.429,1344834157.07
2025-10-11,188.43,191.05,172.58,177.62,7292387.248,933842453.53
2025-10-12,177.63,199.0,173.0,197.0,6486999.721,853398202.5
2025-10-13,196.99,209.28,190.02,208.69,6253161.511,758898206.61
2025-10-14,208.69,211.25,191.03,202.44,7349167.875,1207565485.31
2025-10-15,202.45,208.91,192.04,193.84,5369155.439,711055753.48
2025-10-16,193.84,198.42,182.03,184.85,5404640.663,768697335.26
2025-10-17,184.84,187.55,174.06,181.96,6102908.877,810796004.57
2025-10-18,181.97,188.26,181.75,187.56,2105841.095,249890655.25
2025-10-19,187.55,192.29,183.19,187.86,2483964.6,332050512.85
2025-10-20,187.86,194.5,183.82,189.71,3178001.499,420682111.28
2025-10-21,189.71,197.71,182.72,185.63,4651082.621,598137301.63
2025-10-22,185.62,187.45,177.04,180.12,3977004.715,515527821.95
2025-10-23,180.13,193.45,179.68,191.35,3501959.115,385416351.69
2025-10-24,191.36,197.0,188.83,193.59,3356762.626,350028731.12
2025-10-25,193.58,195.25,191.19,193.84,1626838.938,125305172.82
2025-10-26,193.84,202.43,191.9,200.03,2577750.13,247944199.16
2025-10-27,200.03,205.33,197.34,198.7,3515609.387,387405056.6
2025-10-28,198.71,203.99,190.22,194.15,4329169.961,479797125.07
2025-10-29,194.16,201.7,189.37,193.88,4620887.829,531678004.06
2025-10-30,193.89,198.19,178.65,184.69,5054538.263,618185224.02
2025-10-31,184.69,190.26,183.7,187.21,3193393.84,413560961.01
2025-11-01,187.21,187.55,183.79,186.35,1484505.22,159264489.3
2025-11-02,186.35,188.34,182.0,187.71,1761297.557,173055327.79
2025-11-03,187.71,189.13,163.15,166.06,7327613.063,716273729.47
2025-11-04,166.06,168.42,145.85,155.03,8288577.565,1000082395.91
2025-11-05,155.04,163.97,147.29,162.37,4650531.688,598020431.96
2025-11-06,162.37,162.91,153.45,155.28,3576753.327,378255699.08
2025-11-07,155.27,164.48,149.82,161.79,4213077.972,449259128.88
2025-11-08,161.8,164.89,155.8,158.02,2502927.24,211179127.26
2025-11-09,158.01,166.57,155.11,164.53,3231789.575,258804505.89
2025-11-10,164.53,170.48,163.42,167.31,3628961.126,328357072.51
2025-11-11,167.31,171.94,153.93,154.63,4702104.213,386158737.04
2025-11-12,154.63,161.14,151.2,153.42,4139205.467,356041835.13
2025-11-13,153.43,157.2,141.04,144.73,5418189.697,516375112.39
2025-11-14,144.74,145.68,135.76,138.92,6176425.147,540991525.68
2025-11-15,138.93,144.69,138.61,139.61,2351478.022,181555531.49
2025-11-16,139.6,143.38,134.42,137.17,3385434.284,258155540.3
2025-11-17,137.17,143.28,128.82,130.99,5624720.775,449437843.15
2025-11-18,131.0,142.17,129.0,140.69,5528848.81,476178277.39
2025-11-19,140.68,142.84,130.53,137.06,4268467.044,421416858.67
2025-11-20,137.06,144.8,131.11,133.67,7048254.224,705501411.65
2025-11-21,133.67,135.06,121.66,128.68,8285885.693,798453525.24
2025-11-22,128.69,129.94,125.08,127.59,2612487.859,214794473.1
2025-11-23,127.6,133.54,127.56,130.58,2818715.19,256558637.18
2025-11-24,130.58,139.87,128.44,138.44,4744857.046,446470021.96
2025-11-25,138.43,140.5,133.13,138.96,2994819.853,374804876.65
2025-11-26,138.96,144.75,135.5,143.02,4021862.67,380544317.42
2025-11-27,143.01,144.29,140.47,140.85,2331673.189,211701232.57
2025-11-28,140.85,143.6,136.01,137.33,3502510.031,323042641.09
2025-11-29,137.33,138.1,134.76,135.91,1859321.171,117820754.04
2025-11-30,135.92,140.19,133.26,133.48,2608165.329,168345043.17
2025-12-01,133.48,133.74,123.11,126.66,5007504.057,470524673.56
2025-12-02,126.66,140.88,126.01,138.68,5022856.747,389427995.19
2025-12-03,138.67,146.08,137.76,144.67,3954144.805,334825612.25
2025-12-04,144.67,146.91,137.8,139.01,2694242.241,277797816.6
2025-12-05,139.01,140.75,130.73,133.29,3367359.143,281254889.22
2025-12-06,133.29,134.13,131.28,132.19,1341595.431,106047467.88
2025-12-07,132.2,136.35,127.7,132.24,3131804.491,202089214.84
2025-12-08,132.25,139.36,131.52,133.25,3245115.426,287827952.0
2025-12-09,133.24,144.93,131.62,137.88,4508522.034,339594002.07
2025-12-10,137.87,142.57,135.39,136.26,4520230.276,363018268.82
2025-12-11,136.26,137.79,129.0,136.41,4377697.036,373700915.78
2025-12-12,136.41,140.12,130.35,132.27,4005608.262,306520381.03
2025-12-13,132.28,134.28,131.6,133.14,1472483.735,94991742.9
2025-12-14,133.13,133.66,127.98,129.4,1731614.637,150923250.44
2025-12-15,129.39,135.43,123.63,127.81,3922431.0,356350604.42
2025-12-16,127.81,130.14,124.87,129.15,2884783.998,287396904.44
2025-12-17,129.15,133.99,121.36,123.27,4525580.216,382032085.39
2025-12-18,123.28,129.05,116.88,119.6,4790795.008,454192292.08
2025-12-19,119.6,127.87,117.61,126.27,4090548.592,310483064.54
2025-12-20,126.27,126.89,125.3,125.81,1229353.586,74996417.74
2025-12-21,125.8,126.11,124.68,125.24,355194.199,21247640.98
