timestamp,open,high,low,close,volume,market_cap
2025-09-13,0.3138,0.334,0.3127,0.3282,20402632.0,2147807.25
2025-09-14,0.3282,0.3284,0.3045,0.3096,20402632.0,699791.44
2025-09-15,0.3096,0.3148,0.2897,0.2953,35450614.0,1066499.75
2025-09-16,0.2953,0.3041,0.2916,0.3013,11169716.0,530339.78
2025-09-17,0.3014,0.3127,0.2955,0.3103,14321782.0,776974.83
2025-09-18,0.3103,0.3169,0.3068,0.3126,15410326.0,521039.34
2025-09-19,0.3127,0.3191,0.296,0.2986,16668986.0,797602.36
2025-09-20,0.2986,0.304,0.2957,0.2998,18109162.0,566307.5
2025-09-21,0.2998,0.3024,0.293,0.293,8424202.0,382945.1
2025-09-22,0.2932,0.2941,0.2604,0.2725,42674553.0,1362368.98
2025-09-23,0.2724,0.2774,0.2671,0.2712,11319924.0,432493.69
2025-09-24,0.2713,0.2774,0.2667,0.2739,9536785.0,400561.19
2025-09-25,0.2741,0.2746,0.2545,0.2582,21082140.0,824982.35
2025-09-26,0.2583,0.2674,0.2553,0.2655,15229336.0,411709.41
2025-09-27,0.2656,0.2667,0.2611,0.2625,7878511.0,187397.69
2025-09-28,0.2626,0.2714,0.2569,0.2704,12423806.0,255015.68
2025-09-29,0.2705,0.2708,0.2616,0.2668,21119541.0,589785.57
2025-09-30,0.2669,0.2678,0.2576,0.2649,13476087.0,306568.94
2025-10-01,0.2649,0.2789,0.2619,0.2786,20494625.0,525606.92
2025-10-02,0.2786,0.2888,0.2771,0.2872,23766444.0,910451.29
2025-10-03,0.2872,0.2926,0.2804,0.2877,22462037.0,973166.66
2025-10-04,0.2877,0.2889,0.2754,0.2782,13961345.0,280734.65
2025-10-05,0.2783,0.2902,0.2738,0.2761,19560146.0,739862.03
2025-10-06,0.2761,0.2899,0.2741,0.2859,17366104.0,841430.63
2025-10-07,0.2859,0.2873,0.2671,0.2683,20496169.0,708037.2
2025-10-08,0.2683,0.2769,0.2639,0.2723,17190867.0,364342.72
2025-10-09,0.2723,0.2732,0.2575,0.2655,23024416.0,320626.16
2025-10-10,0.2657,0.3,0.017,0.1874,23307418.0,2865609.89
2025-10-11,0.1875,0.21,0.1851,0.1943,23590420.0,2160837.49
2025-10-12,0.1943,0.2233,0.1911,0.2188,23873422.0,1058727.1
2025-10-13,0.2186,0.2372,0.216,0.2331,22872993.0,1035546.12
2025-10-14,0.2331,0.2338,0.2097,0.2264,27253198.0,1507930.99
2025-10-15,0.2264,0.2311,0.2118,0.2158,17170758.0,913043.67
2025-10-16,0.2158,0.2218,0.2043,0.207,22231995.0,1149432.28
2025-10-17,0.2069,0.2095,0.1909,0.2008,28731698.0,895283.34
2025-10-18,0.2009,0.2062,0.2002,0.2034,9981742.0,251493.94
2025-10-19,0.2035,0.2134,0.2004,0.2091,12168209.0,488392.84
2025-10-20,0.2091,0.2184,0.2047,0.2144,10961804.0,533061.64
2025-10-21,0.2143,0.2266,0.2051,0.2073,20643504.0,745719.98
2025-10-22,0.2073,0.2103,0.197,0.2039,20072475.0,774051.23
2025-10-23,0.2039,0.2126,0.2035,0.207,9751777.0,307718.46
2025-10-24,0.207,0.2187,0.2067,0.2146,10295727.0,388234.95
2025-10-25,0.2146,0.2153,0.2112,0.2133,5630341.0,122627.29
2025-10-26,0.2133,0.2219,0.2096,0.2191,11818123.0,255813.54
2025-10-27,0.2191,0.2234,0.213,0.2147,10685446.0,350018.47
2025-10-28,0.2148,0.2181,0.2052,0.2101,10636022.0,627934.91
2025-10-29,0.2101,0.219,0.2061,0.2112,11726322.0,417611.33
2025-10-30,0.2113,0.2139,0.1895,0.197,26780548.0,782256.58
2025-10-31,0.1971,0.2048,0.1966,0.2021,9300654.0,399225.36
2025-11-01,0.2021,0.2097,0.2008,0.2082,10719571.0,339538.9
2025-11-02,0.2084,0.2101,0.2013,0.208,6477837.0,197249.54
2025-11-03,0.208,0.2083,0.1754,0.1819,24552727.0,866694.53
2025-11-04,0.1821,0.1858,0.1623,0.1739,25467901.0,1307219.43
2025-11-05,0.1738,0.1855,0.1651,0.1834,9963316.0,535739.58
2025-11-06,0.1833,0.1842,0.1741,0.1805,13318431.0,480719.04
2025-11-07,0.1806,0.214,0.179,0.2073,28426190.0,1152732.98
2025-11-08,0.2073,0.2121,0.1971,0.2047,22485035.0,1019221.34
2025-11-09,0.2048,0.2113,0.1968,0.2062,14934251.0,485811.92
2025-11-10,0.2063,0.2139,0.202,0.2106,12082208.0,662506.03
2025-11-11,0.2107,0.2143,0.1959,0.197,15340517.0,502888.75
2025-11-12,0.1971,0.2079,0.1915,0.1954,11001243.0,835944.59
2025-11-13,0.1954,0.2033,0.1809,0.1877,13856464.0,545836.11
2025-11-14,0.1877,0.1895,0.1766,0.18,12193552.0,1110266.49
2025-11-15,0.18,0.1871,0.1797,0.1831,6771342.0,262069.07
2025-11-16,0.183,0.1852,0.1723,0.1798,12605965.0,380093.74
2025-11-17,0.1797,0.1847,0.1692,0.1726,13729662.0,584564.94
2025-11-18,0.1726,0.1813,0.1689,0.1778,10568766.0,728147.22
2025-11-19,0.1778,0.179,0.1662,0.1749,9481724.0,525699.91
2025-11-20,0.1749,0.1807,0.1611,0.165,49642811.0,997374.07
2025-11-21,0.165,0.1673,0.1469,0.1525,34175654.0,1176570.0
2025-11-22,0.1526,0.1535,0.1461,0.1514,11914104.0,363161.15
2025-11-23,0.1515,0.1554,0.1501,0.1516,8941713.0,373947.35
2025-11-24,0.1516,0.1615,0.1496,0.1594,10323685.0,423366.74
2025-11-25,0.1593,0.1612,0.1534,0.1592,15001024.0,350328.28
2025-11-26,0.1593,0.1627,0.1541,0.1611,11450278.0,271296.73
2025-11-27,0.1612,0.164,0.1591,0.1616,8012078.0,168919.75
2025-11-28,0.1616,0.1633,0.1571,0.1583,6932727.0,281363.08
2025-11-29,0.1584,0.1602,0.1541,0.1553,7176944.0,216009.82
2025-11-30,0.1553,0.1558,0.1507,0.151,5679605.0,119484.68
2025-12-01,0.151,0.1515,0.137,0.1418,21845157.0,539087.54
2025-12-02,0.1419,0.154,0.1391,0.1512,9692213.0,299078.42
2025-12-03,0.1512,0.1571,0.1491,0.1554,11730642.0,351839.26
2025-12-04,0.1555,0.1563,0.147,0.1483,8099353.0,197915.36
2025-12-05,0.1483,0.1503,0.1373,0.1401,13753959.0,306000.34
2025-12-06,0.1402,0.1471,0.1399,0.1434,12095302.0,321024.28
2025-12-07,0.1434,0.1444,0.1357,0.1392,13214402.0,299733.5
2025-12-08,0.1391,0.1448,0.1387,0.14,9405086.0,153094.01
2025-12-09,0.1401,0.1497,0.1393,0.1466,16114604.0,244161.36
2025-12-10,0.1466,0.1515,0.1413,0.1439,14610470.0,317104.63
2025-12-11,0.1438,0.144,0.1336,0.1378,19798986.0,344522.82
2025-12-12,0.1378,0.1388,0.1283,0.131,14617243.0,482941.14
2025-12-13,0.1311,0.1344,0.1309,0.1328,5361407.0,140803.4
2025-12-14,0.1327,0.1336,0.1233,0.125,10661306.0,574952.53
2025-12-15,0.1251,0.1297,0.1164,0.1192,14055631.0,421532.32
2025-12-16,0.1191,0.1232,0.1168,0.1211,11697719.0,341487.53
2025-12-17,0.121,0.1248,0.1141,0.115,13146024.0,410410.96
2025-12-18,0.1151,0.1199,0.1088,0.1115,15923958.0,545663.96
2025-12-19,0.1116,0.1204,0.1097,0.1197,12017770.0,427367.54
2025-12-20,0.1196,0.123,0.1186,0.121,6574315.0,281950.73
2025-12-21,0.1209,0.1213,0.1189,0.1197,1188295.0,61255.98
